"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"932572465212952577","","","2017-11-20 11:32:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#新建村 #火灾   我刚才说的第一件事让我对政府很难相信，第二件事，我则觉得政府让普通群众没有尊严。你们知道由于这件重大事故，北京市委书记蔡奇一句话，要举一反三，结果就是发生火灾的新建村内的公寓全部拆除，而留给租户搬腾的时间只有一天。我同事住在另外一个公寓，于是就有个一天的忙碌","","","",""
"932571440334774273","932571227721408512","2497818186","2017-11-20 11:28:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#新建村  #大兴火灾 
#北京","","","",""
"932571227721408512","932568638447480833","2497818186","2017-11-20 11:28:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","说起来做笔录，我当时做笔录实际上是加塞的，之所以能够加塞，是因为我是由镇政府的人带过来的，而当我做完笔录，出来再一问，很多跟我情况类似的租户，正等着进行笔录。所以我招惹记者的好处是引来了镇政府的人，然后又享受了一把特权，在做笔录这件事上加了个塞。","","","",""
"932570279959699456","932568062556962816","2497818186","2017-11-20 11:24:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","一个小号，在这里说说自己的经历。@ 几个大号关注的人，让更多人知道至少还有这么一件事吧。 @mranti @laoyang945  @asdfgzww  @szshu","","","",""
"932568638447480833","932568062556962816","2497818186","2017-11-20 11:17:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","等我做完笔录出来，原本说好给我安置的镇政府的某位领导也无影无踪了，我又问了一遍派出所的人，也互相推诿，安置的事情泡了汤，我这才明白，镇政府只是想安抚我，不想让我跟记者说太多，他们害怕记者。我也很后悔当时看到某报记者没有留下他手机号或微信号 。","","","",""
"932568062556962816","932567293514493952","2497818186","2017-11-20 11:15:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","需要强调的是，我之所以会认为公寓不会经过住户允许直接直接拆掉，也是因为中午去新建牌楼看，也就是我上推照片地方，已经推土机挖掘机等齐齐开工了。而牌楼前面，就是防暴人员在守护拆除现场。这让我觉得，既然与火灾现场还有这么远距离的牌楼附近都拆了，我们火灾核心区就更是说拆就拆了","","","",""
"932567293514493952","932566042693349377","2497818186","2017-11-20 11:12:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","我跟着镇政府一个人去了个派出所，结果不是简单的登记，而是笔录，笔录在派出所的一个屋子里，有个警员甚至在平时聊天时满口脏话，笔录时我如实作答。事发的时间在做什么如何逃生都说了，我说我最在意的是我的身份证银行卡等，结果却被告知这些东西只能补办了，我于是认为公寓不会经过我们允许直接拆掉","","","",""
"932566042693349377","932565462709256192","2497818186","2017-11-20 11:07:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","跟着那个镇政府的人离开事发地点附近之后，把我带到了那个临时的新闻中心，说是可以安置，但是安置前要有一个登记，这个时候我觉得即便不信也只能如此了。他还告诉我说，要相信政府，跟那个记者嚷嚷什么用都管不了。可是我心里明白，如果不是我惊动了记者，他镇政府也不会这么及时出现。","","","",""
"932565462709256192","932564630617989120","2497818186","2017-11-20 11:05:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","我与武警特勤人员争吵起来后，惊动记者，他拿出录音笔来，开始记录我的遭遇，我就把我火灾当天的遭遇说给他听，越说越激动，身边也聚集来很多围观的群众，这时候一个自称是镇政府（西红门镇）工作人员的人告诉我不要讲了，得知我当时还没有住处，安抚我说镇政府会妥善安置受灾群众。我于是跟着那人走了","","","",""
"932564630617989120","","","2017-11-20 11:01:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","事件当天的经历已经写在了长图里面，说一下这两天来的一些其他事。1. 昨天早上中午下午三次前往火灾发生的现场，现场都被严密封锁，任何外人都不能进入，下午五点钟左右，我作为受灾群众，听到传闻说发生火灾的两个公寓即将拆毁，害怕里面自己的所有财产受到损失，与看门武警特勤人员交流，后惊动记者","","","",""
"932563707288104962","","","2017-11-20 10:58:08 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","不好意思，作为事件的见证人，今天才开了这个小号，在这里表达一些感情。 https://t.co/lQoecDv3Zn","","","","https://twitter.com/yigezaimin/status/932563707288104962/photo/1"
"932561290752434176","","","2017-11-20 10:48:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","https://t.co/ThOrPEKvol","","","","https://twitter.com/yigezaimin/status/932561290752434176/photo/1"
